seller_id,specialized_product,times_sold,average_review_score,specialized_category
2c3d56f92f360fb89d849b84e8f50eae,64eb8b21706b8e2c733ba16bf02a1537,3,3.125,beleza_saude
2c43fb513632d29b3b58df74816f1b06,9bb2d066e4b33b624cbdfec7d50b3dcb,1,3.6666666666666665,pet_shop
2c4c47cb51acd5ea5db5e0ae0e26542a,8aaeae26573fd33a2512d3fb0d8bea6f,6,4.6,pet_shop
2c538755f1ca9540af144f266e70df6c,2307240c5347bb41a709a1ab8e38b5ff,1,5.0,automotivo
2c54051840f19eca309a5423cf22df36,aa5e29c720259d4b1ee2e6479d19bfe4,1,4.5,esporte_lazer
2c9005d8043aff18b8557ffb7b13cda4,e93a471ae7f8acd97e41203e59a434e6,1,5.0,moveis_decoracao
2c9e548be18521d1c43cde1c582c6de8,e03102efbc2229024c89be731f0aedcb,53,3.9239766081871346,papelaria
2cb4700db635baa1c0d4f90ed27b6669,153ad88dad29825663dfb8588c45a1a2,1,2.0,bebes
2cb6eb1b7185064167657fa09f541105,90312423f944a93d1bf8c6e9cab568be,2,4.25,moveis_decoracao
2cb98e27ce1c18abdb42209b34c382a7,6722735e7b6ea43bbd86b1c9074c3057,1,4.0,automotivo
2d20f1cd18725c91147da0791d498022,7b0b29f15f991acef8bc026b8a0c1190,1,5.0,utilidades_domesticas
2d22fc3089eb907b29ebff50581fb472,951375c9c10ed889b35034522e5a334e,3,3.6666666666666665,casa_construcao
2d2322d842118867781fc737e96d59a1,f40e67d9fbad11e25f958cc8b534af73,4,4.9,beleza_saude
2d2c62bef4c8ba0dd74e0e228e808539,c5e19a898511a0e8b60bd98fbc1d72eb,4,4.125,eletroportateis
2d34636518ba88f5349b732fcf8ba2e4,ede21d9928e12f59d3dcd5586c77cf09,1,5.0,musica
2d378dbb39815785238c0139c7647fb7,d13816a79f03bf978283d80fbeae06f8,2,5.0,moveis_sala
2d42ebcda99fd55f6f4bc2f1ca035d50,417c36fe8603e10f20aba1359eb8e2f4,9,4.0,eletroportateis
2d50d6282f8aa2257819a77bfaa0efe0,1164c17af70425821f88bfbdc9e907a3,16,3.6444444444444444,cama_mesa_banho
2d518637f53161b973e01f56ea4bb88e,5650f9e1f73d0a1c0176988cf2e950d5,11,4.923076923076923,esporte_lazer
2d8cfba3fcd3170555941605edaa196a,654ccc4e5459e7ba6b8d9fb04c45b9db,1,5.0,livros_tecnicos
2d9e8987a2ea5cf88dce330249043ff1,796ac02e3e74205c11a2c4846a8af878,1,4.5,moveis_sala
2dcf93836ae3ce0d7c93e2f10876467a,3951784ecfbd4c912d2e02245d8b5e89,2,4.166666666666667,utilidades_domesticas
2dd1fb6f0e42a2243b8a01e40cd41216,d2a78df414eaed74b1aba1bdb777673a,2,2.6,esporte_lazer
2dee2ce60de9709b1a24083217181a1f,fe01b643060a6446e59f58e3021e66b3,46,4.363636363636363,perfumaria
2e0dba2da448400b1c11d7b4b22f32a4,187b442eb4df48574faa31381921991f,4,3.769230769230769,automotivo
2e13c71026e1a39ba5cc1b86dcb679aa,aa5889064ca9c81e3a9dc65dd018187c,6,4.25,esporte_lazer
2e1a7d075abe038c1b2743005fe42ff1,91910bbde68f7027e850dcd82b25c5bb,4,3.6956521739130435,beleza_saude
2e1c9f22be269ef4643f826c9e650a52,4ac50dbde931c0a5ed8c33d3dc047351,14,4.16374269005848,beleza_saude
2e2f44824ab87a0cb961f68bf4073e7f,dcea59ebbc38fcdee1974bbe56dc3755,1,2.0,
2e3be8a987a30d7544dbbda6861cc14e,62ff773b2194b8f9ee2e11c6da69730b,2,3.0526315789473686,informatica_acessorios
2e7ea2aafec5835e781b21d6d1faf1f1,6030a4783b8f3adc3d0e392b0df67064,3,4.5,beleza_saude
2e90cb1677d35cfe24eef47d441b7c87,93c902b021a9e594f658ab1b0351602a,71,4.036496350364963,eletronicos
2ea0861cc19e94cad86438c984c52da4,0d2c4fbee7db55f38a730f4dd40a9f81,2,3.3333333333333335,utilidades_domesticas
2eb70248d66e0e3ef83659f71b244378,89b121bee266dcd25688a1ba72eefb61,68,2.712918660287081,relogios_presentes
2ec6e37d992a95eaddb3369dcbcc76d9,0ad9bbfebaadb488b2fe87504b871c88,2,1.5,utilidades_domesticas
2ee0a0689f2f6a72f35a7cb6033f6e7e,05216a143a65ab59fc48fb996e7c12d7,2,4.0,fashion_bolsas_e_acessorios
2eeb6531ee027a48d401e72bebdd87d3,500622d5e5b51dc502c73dc7b3449202,1,4.333333333333333,perfumaria
2ef086a599b597572aca4433b7ed6b3d,68b54eaa499e3d2537fba64f2b6a1b9f,1,5.0,beleza_saude
2f09f7d37a97956d11cc1a7cadd5262b,3128a1273a207ae946c4dd1e23c86fed,4,3.0833333333333335,esporte_lazer
2f1e7b90e01d9f086cbcb301c0c3d406,207053c7b5b4e03d5e96c0cc64e1aac2,1,5.0,construcao_ferramentas_construcao
2f3d8b4c9e2ee165075331fea3f3095a,519693b7e29749ed7b6ad60cb07b9400,1,5.0,
2f4b0d3b9634b647d4edee577d7ebb7e,16cb37c8d7713ae295b4c1a92a3f338c,9,4.909090909090909,perfumaria
2f4b9d112bfa44a214bc6cef085d17c8,aad225c687cc75ba1148d41f2ce414c2,3,4.333333333333333,informatica_acessorios
2f73e04d12cdf0c945ded66bb3fcf6c7,77feb885b9ca6c9b64934b33e3c0e15e,1,3.3333333333333335,ferramentas_jardim
2f74af7a0ee5636f12c2336f9fffed47,7764215b7e09bfc5d5d1c8fe89eef727,2,4.3076923076923075,esporte_lazer
2f9b7ce230a057a98a9f5df5893ee36c,77f374d14bd53f0ed5f29613363973b2,1,4.5,utilidades_domesticas
2fa13c8bd5705d279f7ed5cc9ec61c68,a3c6e207e106b9ccc0b813a7a0932530,3,5.0,perfumaria
2fb25ab44bdbeae6a4d816e0d0c9d500,7402c8cf69df715729b26da0ac2cc721,4,4.8,eletroportateis
2fdde51ad3e12f297da656d4fbd5d0b5,dceb3f67aef3484498a7caa4ba50f484,6,4.7,ferramentas_jardim
2ff6b7bff164ef05590a52734e1296da,3e068f21ad721826461bfe93ff04ee59,2,4.714285714285714,esporte_lazer
2ff97219cb8622eaf3cd89b7d9c09824,b2f15c23f560da3b247e1090d9d12be7,12,4.541666666666667,utilidades_domesticas
3076499bbc033a927bf4a8a41bcf7fd4,7c90b282a16b3b71b9d66913c649beb0,2,4.444444444444445,moveis_decoracao
3078096983cf766a32a06257648502d1,71da6d6632902431cdca2b3a8e681b80,9,4.203125,brinquedos
30829ded4523ab9224b93bc49a62c95f,1fa52682d6938b129312ef4cffac1711,5,3.5806451612903225,informatica_acessorios
3092c0b297aacfb4bb6e056ebe13b9b8,01084e8138d03dc691daa19aa6c12471,2,3.5714285714285716,utilidades_domesticas
30a2f535bb48308f991d0b9ad4a8c4bb,2078312a2dcf1fcd8a38eabcf5dd033a,13,4.261363636363637,moveis_decoracao
30a81d8cf85fb2ada1b1b094c9583a95,e966b10d5690d77bfc03cef8f9a26d57,6,4.85,pet_shop
30c7f28fd3a5897b2c82d152bb760c17,096793eddadb8067748a5a0ff98ac8fb,2,1.6666666666666667,brinquedos
312ba1d77e9c332ef21f9598b7f64cd7,3948f284081821f4e27ba8c23d4cbc9a,6,2.909090909090909,brinquedos
31344c16881c08a8a72c6d2eb29918c1,fca62108387e25005784da2f551466a1,19,4.348837209302325,moveis_decoracao
31561f325664a8a7aba4c8d0c3a9b3db,b99e2a514ed0d9a2594decfe71da28e7,6,4.578947368421052,automotivo
318f287a62ab7ac10b703ac37435a231,0705b33fb285827a578fce4899f1b921,29,3.870967741935484,cama_mesa_banho
31ae0774c17fabd06ff707cc5bde005f,3e3f442db862cb6fe99389a41b7acb84,2,4.0,agro_industria_e_comercio
31be790e64fc99f8ff48ec2bd18a3104,46c01e269265ddd1b66ccc8b4588a411,4,4.333333333333333,utilidades_domesticas
31da954dc0855f2495c6310f70a2f931,304104a478e3a605db6072a22e4ee228,12,4.233333333333333,beleza_saude
31e60bf8d103ce47932a85f5562deb16,65a6462e42e05ab3b8dc613566736825,1,5.0,malas_acessorios
31eec405c9bb71dec8e2629a92e764fa,0abbc7837b3659615530515c12091add,1,4.6,alimentos
323ce52b5b81df2cd804b017b7f09aa7,e8f48f7c1f715c4178d57c50dc622da7,8,4.310344827586207,papelaria
324583d68897f5ddbaf38f6248322176,67352926da43ede7a129a72ed744bc74,3,1.0,moveis_decoracao
325f3178fb58e2a9778334621eecdbf9,1b7384e0f9f5e4cb914cd3f5535a4cab,10,4.456521739130435,perfumaria
327b89b872c14d1c0be7235ef4871685,19ae78d7ee992692ef1ef05578b1f156,1,2.3333333333333335,telefonia
3289d8c3eef4873f91ce0b1343c0dd58,de7d3a484ee73d0be8b0b3518f910201,1,5.0,esporte_lazer
328acb143b4a73aad6bee8e734f5d20d,5e70a4508abd5d19bfe7f110785294c8,1,4.0,consoles_games
3296662b1331dea51e744505065ae889,ae62bb0f95af63d64eae5f93dddea8d3,1,5.0,portateis_cozinha_e_preparadores_de_alimentos
32b8764b4ef628b53608fc34011fcc13,0f6aa686ebf2fa68554cc24d4d29db5a,9,4.2368421052631575,utilidades_domesticas
32e5635e63cb374eb63afdd242fb6134,2befa4541c8bf3f4c76ebbed873f628f,1,5.0,eletroportateis
32f1bb9dfa65bc7df5c0d9d95a616be4,081476f0ad46b45e23bbd0f3d1d4dd98,2,3.4,utilidades_domesticas
32f83ffe11cd40f7adcf4eef171f52d9,a014ce59dca05d6160b0a995600511b1,1,5.0,beleza_saude
32fdd5d44ecb43dfd6a24b9369eca144,cc5c55b85ec65541272bea4b9895add4,3,4.375,papelaria
3338e7a0710a195872be80e0d2423867,951a34095c22df5c4f688dcc5b83185e,1,1.0,moveis_decoracao
333c4210e76a1aa2ab817b99437e3ff1,50e1cbad89e4edeefc63345ae9747775,1,5.0,automotivo
3340ef1913fb70d28420f6ceb685c339,99b89f140f651db441848081814dd1a1,10,4.333333333333333,informatica_acessorios
334cab711dee080b079fa5779b584783,0d13a341a2916308175bc9e89bdafb73,5,4.961538461538462,moveis_decoracao
33576ec5412fb5905d876f12f33bfde6,ccadfeab525a9eb1569983b66e5075c4,32,4.121212121212121,fashion_bolsas_e_acessorios
3361277dc30b7cccdb0c286b24219756,46292acbc08d49b95138891146f7287b,6,4.214285714285714,pet_shop
3364a91ec4d56c98e44174de954b94f6,ace4686a281385c082500437e5e73b61,2,3.8333333333333335,automotivo
33a17d60c64393351ebf1ef860f4e0f2,5994a2fdff4b0f9ca4376c4226adb442,14,4.617021276595745,utilidades_domesticas
33a6f4b1e7cdc205511e76ba1b6e0186,363218ba55c610b750224f90bdd34be1,67,4.357142857142857,cama_mesa_banho
33ab10be054370c254ddfcf0a6253422,a9d28bf666feccc924dd16f0a19cb70b,2,5.0,beleza_saude
33ac3e28642ab8bda860a2f693000e78,ddc1d8513943b57455b160acf77e6507,5,4.228571428571429,esporte_lazer
33c51922b6e3c16b24a8f28e5833c99d,fc5428e8e3dbc80bf96f681ed2e95026,4,4.277777777777778,perfumaria
33cbbec1e7e1044aaf11d152172c776f,fb88d2e62a0840f63430f91b75730e35,4,4.6875,eletroportateis
33cbda8716511e27e556dff9d8418bf2,f3d786d97bcacbff8312cf48b52a6062,2,4.833333333333333,casa_conforto
33d677f27a69b84051204ee4ae76eaca,86beb8b7298c47a334e6deb8545b2f06,3,4.6,alimentos_bebidas
33dd941c27854f7625b968cc6195a552,8f211599d0cde9d8551a6984d758e1f4,5,4.4,utilidades_domesticas
33fd411ed63a7c2f9005e3f065d9f85d,f2ce47f623d935ff5d28c942f4dcb7cd,1,4.0,beleza_saude
34056b8b55c1775a22af2331670a799c,078faa63eb55a5055713e141f098624c,4,4.0,automotivo
340636a908b13bbe0f4fb63fbe1d0c03,f6dc856631040b5a7843b14a94b09b96,3,3.0,pet_shop
343e716476e3748b069f980efbaa294e,e2cac69b319c0f8a21dbf04b925121bf,7,4.0,livros_interesse_geral
3442033154be05bac582e173ef54fd12,973a3dbe682b5a1cc9333f5a1f5d407b,1,5.0,telefonia
344223b2a90784f64136a8a5da012e7f,362917ef32b7ab0660f1d2b1111396ac,1,2.0,alimentos_bebidas
3442f8959a84dea7ee197c632cb2df15,325a06bcce0da45b7f4ecf2797dd40e4,1,3.0,esporte_lazer
34675b28b826facfde119785bf287dc1,9e3fb85220e7c0d45fab9a93288ec717,1,4.0,automotivo
3481aa57cd91f9f9d3fa1fa12d9a3bf7,afad7a4420a4348d41da23ed8d0902dd,9,3.88,moveis_decoracao
3492e68f37fd1df87f4f2f2ea247f445,0c7e301c5eecc0fe996dd86bc9c290fa,4,3.5555555555555554,automotivo
34a557286ead8fe75c989e0afcf7d98c,781a5256893d06b9526750ff0b5f50e4,3,4.75,beleza_saude
34aefe746cd81b7f3b23253ea28bef39,4c19782230ac2c3708497b730b02abe7,1,1.0,alimentos_bebidas
34d1ca11b242c0fee2c834ae8d788566,87cc2aef12eddf0b170234138b0946e0,18,4.3,informatica_acessorios
34f563c82a85b99ae9e6d60db5fc2e28,72cb4380c5a90c64048cafdf60d31f88,5,4.625,instrumentos_musicais
3504c0cb71d7fa48d967e0e4c94d59d9,725cbfcaff95a4d43742fdf13cf43c75,14,4.415094339622642,cool_stuff
35281d148dcf7134bae913c57db4e6da,6fa89bbdedf820511d87d6e983c06655,1,5.0,utilidades_domesticas
353e21e8bf8de2722b4fae1636664b76,f06eacf8d7279dfb3018a75f7ce08840,3,2.5,automotivo
35857757f553273b1056c1cabdace7fb,016f3b29107ed03252e477b08445cec4,1,4.0,automotivo
3586b8580d9c917874e053a1bb37b5ff,f32415d23c358ef1e387a7d329d9ce9f,14,4.441860465116279,papelaria
35b96509602ec4b7da831b5cd73ff2c2,12a46620105cc4bf4d193fed203ab9e6,1,4.5,esporte_lazer
35ef5aa32949680f627efec3c23e705c,aa8d767a6316127a012fc3d16b84dc7f,3,3.2,instrumentos_musicais
35fb511489d9ee3ee27a76debce9df06,39a39074c35b5b8a466c85cf1d5b3387,3,3.5714285714285716,pet_shop
3606774ec64634822d78dc2db6d37045,b23fd3f070d09d342bffeeea53c27aa3,1,3.0,ferramentas_jardim
365e445f796710c3431557e85caa25db,59617a7c706291d0b7df5b380aa3e583,2,4.4,cool_stuff
365e4bce19bda0082c3d15d83fdb8bcd,328885b1f935efd7c06eef905173ec44,2,4.714285714285714,esporte_lazer
36890be00bbfc1cdb9a4a38a6af05a69,cac9e5692471a0700418aa3400b9b2b1,7,4.230769230769231,bebes
36a968b544695394e4e9d7572688598f,d2f5484cbffe4ca766301b21ab9246dd,52,3.638036809815951,informatica_acessorios
36f98ad67cc981f50ce8aed093d5783c,01ecf875ab885ebcae3dd2b1ccc4715f,1,4.0,eletronicos
37303482a42fb700d8d127e70a9cd6c8,74555f75edae5066e34e251a91b8e52a,1,3.0,brinquedos
373ee4a3a775a733770ca3f790b8b9ac,64143bc1c8b26719d98b7b0ab8027ad9,6,4.0,esporte_lazer
37515688008a7a40ac93e3b2e4ab203f,0aabfb375647d9738ad0f7b4ea3653b1,142,4.084033613445378,consoles_games
376a891762bbdecbc02b4b6adec3fdda,622bad99b4296aade0783ebecdd3fa15,18,4.672413793103448,esporte_lazer
376d67b61dce0c990155286e7ae486a4,ffaf0af7eebb57c7f262b51ebb05dfd6,1,4.0,beleza_saude
3771c85bac139d2344864ede5d9341e3,f9b1795281ce51b1cf39ef6d101ae8ab,10,3.566666666666667,cama_mesa_banho
377bc18334c78dd2f1535ef22a3ad225,d6e7ac236e583af1e1543d8068c91676,1,5.0,ferramentas_jardim
3785b653b1b82de85ab47dd139938091,f9471562478eba8761bc985b968a0092,8,4.76,utilidades_domesticas
37be5a7c751166fbc5f8ccba4119e043,f1c7f353075ce59d8a6f3cf58f419c9c,154,4.301418439716312,cama_mesa_banho
37ceb404da208418c9032f0674e57804,d062241f27854330b57851b64d08d472,3,1.0,moveis_decoracao
37dd29b36c458d82f74a953c40c43645,00d2add85b1f5aba6bb3d5d977314e25,2,4.0,casa_construcao
38102b031c2a15e54623d711bfc753d3,3c9f96101518a345e28a86181196b45a,3,3.6363636363636362,moveis_decoracao
381c83fdca332ea6afd896da20bf6e4a,3c7426b4df1386b6b355a5fa6bf85873,3,4.391304347826087,relogios_presentes
3820c6537b3853be1a0687d5a60807ec,69f0f3b1c89b4e731e0b691e00bfbded,1,,alimentos_bebidas
382229d1e840115ffe3dbf5ff460e417,eb6913790ee61d3d4d8dffcbbedea827,11,4.26530612244898,utilidades_domesticas
385799a1cddbd26dfeb9157356a42282,04a4e9d8c0dc6b2b4b8e24ea78a8f318,3,4.285714285714286,esporte_lazer
38874e327ce94d11390b96eb42d61928,c62dee961914cc2e49239963b04258ec,5,4.0,moveis_escritorio
389e45560e33d2d0747f949dcddbc08e,7ae50b74ad986c344d970b0d8337d9de,1,5.0,automotivo
38af8acfd46ac4a7bf754e8ca6736664,b357dcb28df5d58381e1c9d6541f8064,4,4.8,cool_stuff
38e679b9e0064cd94c6f035707344dae,5bd3ba44eb990450377a2cd863821cca,9,3.9310344827586206,esporte_lazer
38e6dada03429a47197d5d584d793b41,ff6caf9340512b8bf6d2a2a6df032cfa,3,3.3333333333333335,papelaria
38f276ca6e7cc95a6d1bb55ac9e5550f,4754922e24570093f580454e5920cd34,1,5.0,
3903c788ded8dc03b5ebab37a2f3e9a1,f68db1bd8309b0f83c38d83717b390a8,2,4.0,beleza_saude
391bbd13b6452244774beff1824006ed,094af0a75d07c0dbdccaa23e88149673,2,1.0,esporte_lazer
391fc6631aebcf3004804e51b40bcf1e,06edb72f1e0c64b14c5b79353f7abea3,143,3.9533762057877815,moveis_decoracao
392353362d22cc2c236e1ee81ff19890,f940327804bdcb40342a12c93de069b8,6,4.6,construcao_ferramentas_construcao
392e0502231ae2f8b29994ef6398cd77,8d29622ad4b816113fa721f21af4f667,4,4.157894736842105,beleza_saude
392f7f2c797e4dc077e4311bde2ab8ce,6028c36df6f8a6a2132fce658e934a06,2,5.0,automotivo
3935fe5fe0f82787a9dcb8deb62be09d,0ea678faa34b54418a17e76511472882,6,3.9411764705882355,informatica_acessorios
3968920b9aa752ab98f7d5888c9252f2,743faa1bbabdf4abcbd2443fcc33fca9,3,4.1,utilidades_domesticas
3969863bb8af7f72580b3b1ffd3a17b3,c12b64bf0861a27e0f06c36ef82f457d,6,4.0,esporte_lazer
397c4d0c005b6f41f90098ac724e28cb,0ac4f23a50ad9369ab5d78b1f068f6d3,2,4.4,eletroportateis
3985a3c45be355a4c57fde108bfabd1c,c2e3277619aa6604c0d6e288ef059ede,2,4.125,consoles_games
3986c0b54f6b748b75e7bd4e092aa3e5,c4d9e2052eaa16ff448ebaac4fa37129,1,5.0,perfumaria
398cb257329ef7af7f1943a8974a3cbc,731cf6fbf44cc64a9583fabe2c00750e,1,5.0,bebidas
39a5005f2605cbdb4f9ac14485cabfd1,b5c4b2c6b8c342b7740e46797bec3ef1,6,5.0,automotivo
39c763cca83e654764b7a4a650fb9b7c,016cae136d358dcdacbd7ac9f1864c09,5,3.8181818181818183,esporte_lazer
39d54ff918774174706fb065d7f9dc07,fe61253e50ad6ee9f1d180da22ce5eef,6,3.8,automotivo
39d61be7a92eb77b7da367bd4845bc0e,19b7d3eaa7343bd751c222bd14f44fa2,6,4.214285714285714,moveis_decoracao
39f776d2974049026ff531fc42ef2a3e,96a9e0cf1f04a80aadd9f31b2245807f,2,4.0,construcao_ferramentas_seguranca
3a1a1fec38dd360f15fc912e821e169d,5b910c27c3eae423d146869b0392b4a7,2,3.8666666666666667,automotivo
3a3c180dd702a725bd0ba4117689239e,a48a82499de633cdd782856d69789b62,1,4.0,pet_shop
3a3e46d10f74d8a6ca76e2b538f106a0,434487f82b5c35646bd8155cf1946179,4,4.166666666666667,alimentos_bebidas
3a4127e1ba7208ea37044c5092aae170,254e83d8714765408ae71c07e6a972e0,4,3.5,telefonia
3a490ba60afa30ece0e7d50cfe74a4f0,4d68f0bb076a44142f1d1725ba3b3bc8,5,4.625,fashion_bolsas_e_acessorios
3a52d63a8f9daf5a28f3626d7eb9bd28,6f26402132b4c218396901cc4cf2804a,1,1.0,esporte_lazer
3a734b715d333a2588a3d54a0c9b8746,4a3b0111d9c112251e4732b44d1d118b,9,4.208333333333333,telefonia
3a79f35a2344ede41af21267f61d5ec6,4b63219873a41d0f93899f71f7a80a60,1,1.0,
3aa3c89ae3cd482385568be76120f63c,80b391b2dc6c958ef3ad34fa7ee01423,1,4.0,automotivo
3ab971ce71839580d2ae5b4e40fe8044,a9ccb9dca11ae8ca804b47417d0411f2,10,3.888888888888889,utilidades_domesticas
3ac588cd562971392504a9e17130c40b,d2d1caac0d3750a742d8e14b6821007f,1,5.0,fashion_bolsas_e_acessorios
3ade81dab5a172b88e1871c28ae05260,0b814a3c8fa6dbb849df7c28c1bd6831,8,4.064516129032258,moveis_quarto
3afc536624bc2e65bddfb5db33cc01f3,d9bba71d1d1ad35925593d365a2ab43e,6,3.5,eletronicos
3b15288545f8928d3e65a8f949a28291,5f00c50de3d989194f0439e343480372,12,3.8536585365853657,cama_mesa_banho
3b18f9856c6eb2413eafedb58e9eecd9,5ffeff2ac45b628674ce03e75ce4d6e3,1,5.0,construcao_ferramentas_iluminacao
3b872fd4747f01cc56206f2934198618,77fdeb8d4f7502f75b6779205f30a875,9,3.888888888888889,cama_mesa_banho
3bb32fedaa74e4ad20f4ce067733bd31,f486b2e5c945f3261655ae0bcbf92855,2,4.666666666666667,esporte_lazer
3bb548e3cb7f70f28e3f11ee9dce0e59,619d72a5e53d41d7646274a3fa20c2c4,9,3.981132075471698,informatica_acessorios
3bdff180c7e1f6551a643b99c265a120,247fa5b4e2f524a22b21ef256ffc23e4,21,4.016666666666667,informatica_acessorios
3be5841cdcc46de4ed3f9116f104b2c5,a31e2b31d699c94831605bd8c9f1b36e,1,4.75,construcao_ferramentas_construcao
3be634553519fb6536a03e1358e9fdc7,08c63555bbee955cad9c6a9feab9e9d4,11,3.92,utilidades_domesticas
3bfad056cf05c00dabe2f895925d83b1,0c40401eba358c9ef2ff2df80b6eab52,5,1.0,
3bfba5a77604f6dfae7e6dd7aaf65821,11f5b5f05fa5e1a6084d240310fac08c,1,5.0,beleza_saude
3c010235b7345c92f125d14ee232a76b,4e2fa5131fc9956bb6a6b9e84b39e798,4,4.666666666666667,pet_shop
3c03b12bab54d8b37d79d914bfdb1aa0,610e045d4ebcfde8d0c8991e8b1f39bb,9,3.880952380952381,esporte_lazer
3c3017960b2dbd72711a61f0400aab8f,162e010af9fe224d35fd8496a273fb02,6,4.0,moveis_decoracao
3c487ae8f8d7542beff5788e2e0aea83,568c923625669145cc9a644856fccd14,7,3.909090909090909,fashion_bolsas_e_acessorios
3c4e0452bff7a2a788179488d3d77032,01c9a70868bec5b748c67fcc26ce5895,16,3.742857142857143,brinquedos
3c7c4a49ec3c6550809089c6a2ca9370,75c06ee06b201f9b6301d2b5e72993f8,28,3.68944099378882,perfumaria
3c88ed2e76a2247933a15daa7161eb1c,04abe952a7292c9914a0ddade6371114,1,5.0,pet_shop
3ca08eeb8d5595949fed424bd3677742,bfd40187494874d9bda6626efbff3bd3,6,4.428571428571429,brinquedos
3cfa1358a6caa965278721344c8d76f2,6106cd1748e2686c10094695142f7346,2,4.8,casa_construcao
3d01d1c414c44b5943a09619ff3853cb,a741ba9d329996cf515841327718913d,4,3.8,bebes
3d0cd21d41671c46f82cd11176bf7277,a0f27f57faa493eaa9d1609c45f7d16d,4,4.7272727272727275,cool_stuff
3d2400ac620cffa23ac81bd192f7f555,177b172621777704a3e39ac9d3568946,1,5.0,construcao_ferramentas_ferramentas
3d2531eccfbde1d7c8db7a3a12fb267a,0983cd4a5cabf1099659ce461511963c,6,4.222222222222222,beleza_saude
3d290fe363c60a77498c1126fd3fb8d3,53f345740817185c3b226e722a2f729a,2,4.333333333333333,informatica_acessorios
3d39fbf22a665714baf62fae36029e23,7c7588d9c0e7596f400f129e8bfecb03,3,4.75,esporte_lazer
3d3ccf2b2f8134b10dce9dd446f0e075,0856c40d9a18fc6aa8bb4be6a092f95b,1,3.3333333333333335,cama_mesa_banho
3d4824f20035949c710eaf111f869d39,1131505c80690c39fe3696048a24fc2d,2,3.9,musica
3d49bfdd1b43a7fe169b3740067acc61,2c3dfe5b09e660349378f30d628d70bb,2,4.666666666666667,construcao_ferramentas_construcao
3d4b1ae7539303b5704493798893e82c,37e7030d6095e672ebf05e2133b1a1bf,3,4.666666666666667,instrumentos_musicais
3d5d0dc7073a299e31fa718ce1bc00b6,2722b7e5f68e776d18fe901638034e54,13,4.166666666666667,beleza_saude
3d621842b2ed28e2b474132480edac3c,49d89239eb92d383e390b38b9bb792c6,5,3.9,automotivo
3d62f86afa7c73be2628a3be1423f5a0,bd9729be9e09e2334d76a6648475d328,2,4.0,livros_interesse_geral
3d68c634a99a1ba46dbca3967a69c623,11ad873e7f5b2a8fe696997ba983e2d1,2,5.0,cool_stuff
3d700782d7818f2c1e0d7a9e9d75fc00,804f35d5834309996feeeb8a7ac361cd,3,3.6666666666666665,pet_shop
3d871de0142ce09b7081e2b9d1733cb1,fb55982be901439613a95940feefd9ee,84,4.11443661971831,papelaria
3d8fa2f5b647373c8620330c4e077a9f,3f212fef0e1f11b343226b633f0426df,12,4.044444444444444,ferramentas_jardim
3da38366e7bd9baf6369071f782ecdf0,53796f826946f6d820d4cf700e2047ef,1,1.0,automotivo
3db66a856d18a9cba7c9241fc5221c50,f9259c9e7c0f12c70f7a81409680a5ff,23,4.171717171717172,esporte_lazer
3dbbce181edfaa4a597ec858c382d2ec,0b88409c52cfb9e93f9dcb06f2a37fd4,3,4.35,livros_interesse_geral
3dc69bf2c42f0568a5c4791ec3fd3745,bf5fe03d1ac5be6407a279b3681992ed,2,4.0,beleza_saude
3ded4e2d5f135cb103e5949d7263d2dd,fd16d6944e49931ace2c99037c4d8868,1,5.0,informatica_acessorios
3df020b72d3d44b3af9d110fa3940b65,f646af315b0f3a597f69213537ca2199,35,3.9504950495049505,moveis_decoracao
3dfd3dc96f7f8598eca74e9ac8a2fa31,289b15aefdff679d218b286e195e8f22,1,4.0,utilidades_domesticas
3e35a8bb43569389d3cebef0ce820f69,5ff4076c0f01eeba4f728c9e3fa2653c,2,5.0,bebidas
3e46a38ee171c503c3b4a3f23fe3bf0c,5c737d7f2147bdf63360675bf7b7735f,1,5.0,beleza_saude
3e51f9cbe317bc3a88f2c76583811ee4,c095f03868efc3263075c4ad20641211,1,5.0,beleza_saude
3e8bd881d92466e63ba9e3e809cd3c50,798d1d2a6eb63c4a6a4d2febdd4a0050,2,4.222222222222222,eletronicos
3ea00e1dea2b0659dbaf654735929220,74e48c5377480b7d048d7b294abc569b,6,4.857142857142857,cool_stuff
3ea08c48e851106d2f584349daba335f,c327898dd247165a50bd1d6a2a38347b,1,4.0,bebes
3ef37b7ca6dd2b80bd8af81a62504996,93719014f156d3fa9e0511cd0ab96315,1,4.5,cool_stuff
3f0e48d209018b466fcd3bb4ccfeb520,ca3fd09ef832923ccad790506d6e0385,6,3.9,pet_shop
3f2af2670e104d1bcb54022274daeac5,c73d4f0d7a3313381d04c5311960edf0,3,3.5714285714285716,moveis_decoracao
3f3486b61f45078d4f31ee5e43d8c5bb,58f1f70c378b16f78eff44c7104aa772,10,4.325,malas_acessorios
3f8034bfc6b8b4135534975d49f04c63,2b5ae8fa7040dc2ecc8483150f36a667,4,3.0625,bebes
3f8247d0f772ffa58560e5c682521ad5,54405df05005a5933a1a2851d1c69c86,1,3.0,sinalizacao_e_seguranca
3f84fefc07dc159b268d4a77d3e8c425,7a295e6687ed3e00c8143498115f6ca5,1,5.0,beleza_saude
3f995f07c49d0d55a99d5c54957f7d81,c73628b1c3144b2e0c9c88072f21a213,29,4.209302325581396,automotivo
